4861,2433,3,9,2,4.0
4862,2434,3,7,2,4.0
4863,2434,3,9,1,4.0
4864,2435,1,10,2,3.0
4865,2435,5,5,2,4.5
4866,2435,2,3,1,3.5
4867,2436,1,2,2,3.0
4868,2437,4,5,1,4.5
4869,2437,1,8,2,3.0
4870,2438,3,2,2,4.0
4871,2438,2,2,2,3.5
4872,2438,6,3,2,4.0
4873,2439,3,5,1,4.0
4874,2439,1,6,1,3.0
4875,2439,3,4,1,4.0
4876,2440,6,8,2,4.0
4877,2440,2,8,1,3.5
4878,2441,1,1,1,3.0
4879,2441,2,8,1,3.5
4880,2441,4,10,1,4.5
4881,2442,3,5,2,4.0
4882,2443,1,4,2,3.0
4883,2444,2,6,1,3.5
4884,2444,6,3,1,4.0
4885,2444,3,5,1,4.0
4886,2445,5,4,1,4.5
4887,2446,3,3,2,4.0
4888,2446,5,10,1,4.5
4889,2447,6,8,1,4.0
4890,2447,4,9,1,4.5
4891,2447,5,1,2,4.5
4892,2448,3,9,2,4.0
4893,2448,2,7,2,3.5
4894,2448,2,3,1,3.5
4895,2449,2,8,2,3.5
4896,2449,1,9,2,3.0
4897,2449,1,9,1,3.0
4898,2450,4,4,1,4.5
4899,2450,2,10,2,3.5
4900,2451,6,9,2,4.0
4901,2451,6,4,1,4.0
4902,2452,4,7,1,4.5
4903,2452,4,10,1,4.5
4904,2453,1,3,2,3.0
4905,2453,3,2,2,4.0
4906,2453,4,2,1,4.5
4907,2454,4,2,2,4.5
4908,2454,3,7,2,4.0
4909,2455,3,6,2,4.0
4910,2455,6,6,2,4.0
4911,2455,6,8,2,4.0
4912,2456,6,2,2,4.0
4913,2456,5,2,2,4.5
4914,2457,3,6,1,4.0
4915,2458,6,1,1,4.0
4916,2458,4,1,2,4.5
4917,2459,5,10,2,4.5
4918,2459,5,10,2,4.5
4919,2459,1,3,1,3.0
4920,2460,6,6,1,4.0
4921,2460,2,7,2,3.5
4922,2461,6,8,1,4.0
4923,2462,6,9,1,4.0
4924,2463,5,8,2,4.5
4925,2463,2,6,2,3.5
4926,2464,1,6,2,3.0
4927,2465,6,10,2,4.0
4928,2465,1,6,2,3.0
4929,2466,6,5,1,4.0
4930,2466,3,9,1,4.0
4931,2466,4,3,2,4.5
4932,2467,4,1,2,4.5
4933,2468,5,6,2,4.5
4934,2468,1,9,2,3.0
4935,2468,4,8,1,4.5
4936,2469,6,8,1,4.0
4937,2470,3,8,2,4.0
4938,2471,3,6,2,4.0
4939,2471,2,8,2,3.5
4940,2471,2,3,1,3.5
4941,2472,3,6,2,4.0
4942,2472,1,8,1,3.0
4943,2473,6,4,1,4.0
4944,2473,6,6,2,4.0
4945,2473,1,10,2,3.0
4946,2474,1,2,1,3.0
4947,2475,4,8,2,4.5
4948,2476,1,6,2,3.0
4949,2477,2,10,2,3.5
4950,2478,4,9,2,4.5
4951,2478,4,7,1,4.5
4952,2478,2,5,2,3.5
4953,2479,5,1,2,4.5
4954,2480,4,6,1,4.5
4955,2480,6,2,2,4.0
4956,2481,6,4,1,4.0
4957,2481,4,7,1,4.5
4958,2482,4,7,2,4.5
4959,2483,4,3,1,4.5
4960,2483,6,5,2,4.0
4961,2483,3,9,2,4.0
4962,2484,2,7,2,3.5
4963,2485,5,3,2,4.5
4964,2486,6,8,2,4.0
4965,2486,6,2,2,4.0
4966,2487,5,10,1,4.5
4967,2488,2,6,2,3.5
4968,2488,1,10,2,3.0
4969,2489,2,8,2,3.5
4970,2489,1,10,1,3.0
4971,2490,3,8,2,4.0
4972,2490,2,6,2,3.5
4973,2490,5,1,1,4.5
4974,2491,2,4,1,3.5
4975,2492,6,3,1,4.0
4976,2493,6,2,1,4.0
4977,2494,2,9,2,3.5
4978,2494,5,3,1,4.5
4979,2494,1,9,2,3.0
4980,2495,1,5,2,3.0
4981,2495,6,10,2,4.0
4982,2496,4,10,1,4.5
4983,2497,4,3,1,4.5
4984,2497,1,1,1,3.0
4985,2498,5,6,2,4.5
4986,2498,4,5,2,4.5
4987,2498,4,8,2,4.5
4988,2499,4,9,1,4.5
4989,2500,2,8,2,3.5
4990,2500,5,8,1,4.5
4991,2500,1,9,2,3.0
4992,2501,5,8,2,4.5
4993,2501,3,1,1,4.0
4994,2501,5,8,1,4.5
4995,2502,6,9,2,4.0
4996,2502,2,9,2,3.5
4997,2503,4,1,1,4.5
4998,2503,2,9,1,3.5
4999,2504,1,5,2,3.0
5000,2504,2,9,1,3.5
5001,2505,6,3,1,4.0
5002,2506,5,8,1,4.5
5003,2506,1,9,1,3.0
5004,2506,3,2,1,4.0
5005,2507,2,1,2,3.5
5006,2508,4,8,2,4.5
5007,2508,6,5,2,4.0
5008,2509,4,3,2,4.5
5009,2510,4,4,2,4.5
5010,2510,5,2,1,4.5
5011,2511,6,2,2,4.0
5012,2512,1,3,2,3.0
5013,2513,4,5,1,4.5
5014,2513,5,5,1,4.5
5015,2514,6,4,1,4.0
5016,2515,2,2,1,3.5
5017,2515,4,3,2,4.5
5018,2516,3,3,2,4.0
5019,2516,5,6,1,4.5
5020,2517,5,5,2,4.5
5021,2517,4,6,2,4.5
5022,2517,5,5,2,4.5
5023,2518,3,9,2,4.0
5024,2518,6,10,1,4.0
5025,2519,5,3,2,4.5
5026,2520,4,7,2,4.5
5027,2520,4,8,2,4.5
5028,2521,4,9,1,4.5
5029,2522,1,6,2,3.0
5030,2522,6,5,2,4.0
5031,2523,4,4,1,4.5
5032,2524,3,8,1,4.0
5033,2524,4,6,1,4.5
5034,2524,1,2,1,3.0
5035,2525,1,4,2,3.0
5036,2526,4,5,2,4.5
5037,2527,2,5,2,3.5
5038,2527,5,5,2,4.5
5039,2527,4,2,2,4.5
5040,2528,3,5,2,4.0
5041,2528,4,9,1,4.5
5042,2529,2,5,1,3.5
5043,2529,5,6,1,4.5
5044,2529,6,9,1,4.0
5045,2530,2,3,1,3.5
5046,2531,6,7,1,4.0
5047,2532,1,8,2,3.0
5048,2532,5,1,1,4.5
5049,2532,4,4,2,4.5
5050,2533,2,4,2,3.5
5051,2533,6,6,2,4.0
5052,2533,3,7,1,4.0
5053,2534,3,7,1,4.0
5054,2534,6,2,2,4.0
5055,2534,5,9,1,4.5
5056,2535,5,3,1,4.5
5057,2536,5,9,1,4.5
5058,2537,5,7,1,4.5
5059,2537,5,9,2,4.5
5060,2538,4,5,2,4.5
5061,2538,4,4,1,4.5
5062,2538,5,4,1,4.5
5063,2539,4,1,2,4.5
5064,2539,5,10,1,4.5
5065,2540,5,7,2,4.5
5066,2541,4,9,2,4.5
5067,2542,1,5,1,3.0
5068,2542,5,5,1,4.5
5069,2542,1,8,2,3.0
5070,2543,3,7,2,4.0
5071,2543,2,8,1,3.5
5072,2543,6,1,2,4.0
5073,2544,4,7,2,4.5
5074,2544,4,10,2,4.5
5075,2545,5,5,2,4.5
5076,2545,6,7,2,4.0
5077,2545,6,10,1,4.0
5078,2546,1,4,1,3.0
5079,2547,2,5,1,3.5
5080,2547,5,10,2,4.5
5081,2547,1,4,1,3.0
5082,2548,4,9,2,4.5
5083,2548,6,10,2,4.0
5084,2548,6,8,2,4.0
5085,2549,2,10,1,3.5
5086,2550,1,1,1,3.0
5087,2551,5,4,1,4.5
5088,2551,3,10,2,4.0
5089,2551,1,2,1,3.0
5090,2552,5,5,1,4.5
5091,2552,2,6,1,3.5
5092,2553,3,10,2,4.0
5093,2554,5,3,2,4.5
5094,2554,5,9,1,4.5
5095,2554,4,4,2,4.5
5096,2555,4,9,1,4.5
5097,2556,4,9,2,4.5
5098,2556,4,5,2,4.5
5099,2557,6,3,2,4.0
5100,2557,5,1,2,4.5
5101,2557,1,6,1,3.0
5102,2558,2,2,2,3.5
5103,2558,4,10,1,4.5
5104,2558,4,2,1,4.5
5105,2559,3,5,2,4.0
5106,2559,1,2,2,3.0
5107,2559,1,4,1,3.0
5108,2560,2,8,2,3.5
5109,2560,1,10,2,3.0
5110,2561,3,2,2,4.0
5111,2561,5,9,2,4.5
5112,2561,3,5,2,4.0
5113,2562,5,5,2,4.5
5114,2562,3,8,1,4.0
5115,2562,6,1,1,4.0
5116,2563,6,3,1,4.0
5117,2563,5,1,1,4.5
5118,2563,3,3,2,4.0
5119,2564,4,10,1,4.5
5120,2564,5,6,2,4.5
5121,2564,5,4,1,4.5
5122,2565,5,9,1,4.5
5123,2565,2,10,2,3.5
5124,2566,5,8,1,4.5
5125,2566,6,1,2,4.0
5126,2567,1,5,1,3.0
5127,2568,1,6,2,3.0
5128,2568,5,3,1,4.5
5129,2568,4,2,1,4.5
5130,2569,3,10,2,4.0
5131,2570,5,5,1,4.5
5132,2571,1,5,1,3.0
5133,2571,1,1,1,3.0
5134,2572,4,6,1,4.5
5135,2572,2,7,2,3.5
5136,2573,5,9,1,4.5
5137,2573,4,8,2,4.5
5138,2574,3,4,2,4.0
5139,2574,5,1,1,4.5
5140,2574,5,9,1,4.5
5141,2575,6,8,1,4.0
5142,2576,1,9,2,3.0
5143,2576,4,7,1,4.5
5144,2576,5,5,2,4.5
5145,2577,4,6,2,4.5
5146,2577,4,2,1,4.5
5147,2578,1,4,2,3.0
5148,2578,6,10,1,4.0
5149,2579,6,8,1,4.0
5150,2579,4,7,2,4.5
5151,2579,4,7,2,4.5
5152,2580,2,6,2,3.5
5153,2581,4,3,2,4.5
5154,2581,5,5,1,4.5
5155,2581,2,4,2,3.5
5156,2582,6,1,1,4.0
5157,2582,6,2,1,4.0
5158,2583,3,9,2,4.0
5159,2584,4,8,2,4.5
5160,2585,3,9,2,4.0
5161,2585,1,10,1,3.0
5162,2585,1,3,1,3.0
5163,2586,4,3,1,4.5
5164,2586,6,5,1,4.0
5165,2586,5,4,1,4.5
5166,2587,4,8,1,4.5
5167,2587,5,7,2,4.5
5168,2587,5,10,1,4.5
5169,2588,2,3,1,3.5
5170,2588,4,5,1,4.5
5171,2588,4,4,1,4.5
5172,2589,3,1,2,4.0
5173,2590,5,2,2,4.5
5174,2590,5,2,2,4.5
5175,2591,5,7,2,4.5
5176,2591,4,5,2,4.5
5177,2592,5,9,1,4.5
5178,2593,4,3,1,4.5
5179,2593,3,7,2,4.0
5180,2593,4,5,2,4.5
5181,2594,4,5,2,4.5
5182,2594,4,8,1,4.5
5183,2595,3,9,2,4.0
5184,2595,6,2,1,4.0
5185,2596,5,7,1,4.5
5186,2596,5,6,2,4.5
5187,2596,4,5,1,4.5
5188,2597,4,7,2,4.5
5189,2598,3,10,2,4.0
5190,2599,6,10,2,4.0
5191,2600,1,1,1,3.0
5192,2600,1,6,2,3.0
5193,2601,5,9,2,4.5
5194,2601,2,3,2,3.5
5195,2601,6,3,1,4.0
5196,2602,4,6,2,4.5
5197,2602,4,2,2,4.5
5198,2602,5,1,2,4.5
5199,2603,5,10,1,4.5
5200,2604,2,4,2,3.5
5201,2605,2,6,2,3.5
5202,2605,2,2,2,3.5
5203,2606,4,3,2,4.5
5204,2607,4,7,1,4.5
5205,2607,5,2,2,4.5
5206,2608,3,1,2,4.0
5207,2608,5,4,1,4.5
5208,2609,3,2,2,4.0
5209,2610,3,9,1,4.0
5210,2610,4,9,2,4.5
5211,2611,5,3,1,4.5
5212,2611,6,1,1,4.0
5213,2612,4,2,1,4.5
5214,2612,1,8,1,3.0
5215,2612,4,5,1,4.5
5216,2613,4,6,1,4.5
5217,2613,5,2,1,4.5
5218,2613,3,4,1,4.0
5219,2614,6,8,2,4.0
5220,2615,4,8,1,4.5
5221,2616,4,9,1,4.5
5222,2617,5,10,1,4.5
5223,2617,4,4,2,4.5
5224,2617,4,7,2,4.5
5225,2618,5,10,2,4.5
5226,2618,5,2,2,4.5
5227,2618,4,6,1,4.5
5228,2619,1,3,1,3.0
5229,2619,3,4,2,4.0
5230,2619,5,5,1,4.5
5231,2620,5,3,1,4.5
5232,2621,4,8,1,4.5
5233,2621,5,1,2,4.5
5234,2622,2,6,1,3.5
5235,2622,3,7,2,4.0
5236,2622,4,6,2,4.5
5237,2623,2,10,1,3.5
5238,2623,6,6,2,4.0
5239,2624,5,9,2,4.5
5240,2625,6,8,2,4.0
5241,2625,4,5,2,4.5
5242,2626,3,6,1,4.0
5243,2626,5,6,1,4.5
5244,2626,5,10,1,4.5
5245,2627,4,9,1,4.5
5246,2627,5,6,1,4.5
5247,2628,3,1,2,4.0
5248,2628,2,3,1,3.5
5249,2628,4,2,2,4.5
5250,2629,4,5,2,4.5
5251,2629,2,8,1,3.5
5252,2629,6,4,2,4.0
5253,2630,4,9,1,4.5
5254,2631,2,9,1,3.5
5255,2631,6,9,2,4.0
5256,2631,4,6,1,4.5
5257,2632,5,1,2,4.5
5258,2632,4,7,2,4.5
5259,2632,1,9,2,3.0
5260,2633,3,1,1,4.0
5261,2633,4,1,1,4.5
5262,2633,4,1,2,4.5
5263,2634,5,3,2,4.5
5264,2634,5,7,1,4.5
5265,2635,2,1,1,3.5
5266,2636,6,1,1,4.0
5267,2636,5,10,1,4.5
5268,2636,5,7,2,4.5
5269,2637,2,4,1,3.5
5270,2638,5,8,2,4.5
5271,2639,2,9,2,3.5
5272,2640,1,5,2,3.0
5273,2640,4,1,1,4.5
5274,2641,1,4,1,3.0
5275,2641,1,4,2,3.0
5276,2641,3,7,2,4.0
5277,2642,4,2,2,4.5
5278,2643,1,3,2,3.0
5279,2643,6,10,2,4.0
5280,2643,5,5,2,4.5
5281,2644,4,7,2,4.5
5282,2645,4,7,2,4.5
5283,2645,4,5,2,4.5
5284,2645,5,5,2,4.5
5285,2646,3,2,1,4.0
5286,2647,4,1,2,4.5
5287,2648,3,10,1,4.0
5288,2648,3,10,2,4.0
5289,2648,1,6,1,3.0
5290,2649,3,3,1,4.0
5291,2649,6,4,1,4.0
5292,2650,3,2,2,4.0
5293,2651,6,1,1,4.0
5294,2651,4,9,1,4.5
5295,2652,1,3,2,3.0
5296,2653,2,3,2,3.5
5297,2653,5,8,1,4.5
5298,2653,5,6,2,4.5
5299,2654,4,6,1,4.5
5300,2654,5,3,1,4.5
5301,2654,5,9,2,4.5
5302,2655,6,9,2,4.0
5303,2655,4,6,2,4.5
5304,2655,4,7,2,4.5
5305,2656,4,4,1,4.5
5306,2656,5,3,2,4.5
5307,2656,4,3,2,4.5
5308,2657,3,5,1,4.0
5309,2657,1,9,1,3.0
5310,2658,4,8,1,4.5
5311,2658,2,3,1,3.5
5312,2659,5,2,2,4.5
5313,2659,5,6,1,4.5
5314,2660,6,7,2,4.0
5315,2661,3,10,1,4.0
5316,2661,3,10,2,4.0
5317,2662,4,7,1,4.5
5318,2662,3,7,1,4.0
5319,2662,1,7,2,3.0
5320,2663,6,9,1,4.0
5321,2663,4,7,1,4.5
5322,2664,1,7,2,3.0
5323,2664,5,9,1,4.5
5324,2664,3,4,2,4.0
5325,2665,4,7,1,4.5
5326,2666,2,4,2,3.5
5327,2667,1,2,1,3.0
5328,2667,1,2,1,3.0
5329,2668,5,7,2,4.5
5330,2668,3,6,2,4.0
5331,2668,1,6,1,3.0
5332,2669,4,10,1,4.5
5333,2670,6,9,2,4.0
5334,2670,3,8,1,4.0
5335,2671,4,1,2,4.5
5336,2671,3,2,1,4.0
5337,2671,3,6,2,4.0
5338,2672,1,5,1,3.0
5339,2672,2,9,1,3.5
5340,2673,5,9,2,4.5
5341,2674,1,5,1,3.0
5342,2675,4,7,1,4.5
5343,2676,4,1,1,4.5
5344,2676,5,4,1,4.5
5345,2677,6,4,1,4.0
5346,2677,6,1,1,4.0
5347,2677,5,5,1,4.5
5348,2678,5,6,1,4.5
5349,2678,1,5,2,3.0
5350,2679,4,5,2,4.5
5351,2680,5,1,1,4.5
5352,2680,5,5,2,4.5
5353,2680,6,7,1,4.0
5354,2681,5,10,1,4.5
5355,2681,4,4,2,4.5
5356,2682,5,2,1,4.5
5357,2683,5,9,2,4.5
5358,2683,4,2,2,4.5
5359,2684,1,8,2,3.0
5360,2684,2,5,1,3.5
5361,2685,5,10,2,4.5
5362,2686,6,5,2,4.0
5363,2686,6,1,1,4.0
5364,2686,2,9,1,3.5
5365,2687,2,10,1,3.5
5366,2687,5,7,1,4.5
5367,2687,5,10,2,4.5
5368,2688,2,1,2,3.5
5369,2688,6,3,1,4.0
5370,2689,4,6,2,4.5
5371,2690,6,6,2,4.0
5372,2690,1,1,2,3.0
5373,2690,4,6,1,4.5
5374,2691,6,4,1,4.0
5375,2692,6,2,1,4.0
5376,2692,1,3,2,3.0
5377,2692,4,3,2,4.5
5378,2693,2,5,1,3.5
5379,2694,4,3,2,4.5
5380,2694,3,7,2,4.0
5381,2695,1,2,2,3.0
5382,2695,4,7,2,4.5
5383,2696,5,7,1,4.5
5384,2696,6,3,2,4.0
5385,2696,4,8,1,4.5
5386,2697,2,6,2,3.5
5387,2698,3,7,2,4.0
5388,2699,2,2,1,3.5
5389,2699,5,2,1,4.5
5390,2700,2,1,1,3.5
5391,2701,4,1,1,4.5
5392,2701,4,7,2,4.5
5393,2701,5,9,2,4.5
5394,2702,2,6,2,3.5
5395,2702,5,10,2,4.5
5396,2703,5,2,2,4.5
5397,2703,5,2,1,4.5
5398,2704,5,2,2,4.5
5399,2705,4,5,1,4.5
5400,2705,6,5,1,4.0
5401,2706,5,4,2,4.5
5402,2706,4,7,2,4.5
5403,2707,3,1,1,4.0
5404,2707,6,6,2,4.0
5405,2708,1,3,2,3.0
5406,2708,3,4,1,4.0
5407,2708,2,5,2,3.5
5408,2709,1,3,2,3.0
5409,2710,3,5,2,4.0
5410,2710,3,5,1,4.0
5411,2710,4,9,1,4.5
5412,2711,2,2,1,3.5
5413,2711,5,3,1,4.5
5414,2712,6,3,1,4.0
5415,2712,6,3,2,4.0
5416,2712,4,4,1,4.5
5417,2713,2,5,1,3.5
5418,2713,5,6,1,4.5
5419,2713,3,5,2,4.0
5420,2714,3,3,2,4.0
5421,2714,3,9,1,4.0
5422,2714,4,9,2,4.5
5423,2715,3,3,2,4.0
5424,2715,5,10,1,4.5
5425,2715,4,6,1,4.5
5426,2716,5,1,1,4.5
5427,2716,3,1,2,4.0
5428,2716,3,4,2,4.0
5429,2717,6,2,2,4.0
5430,2717,4,8,2,4.5
5431,2717,3,2,1,4.0
5432,2718,6,6,2,4.0
5433,2718,4,1,1,4.5
5434,2719,5,2,2,4.5
5435,2719,5,8,1,4.5
5436,2720,1,3,2,3.0
5437,2721,5,9,1,4.5
5438,2722,5,7,2,4.5
5439,2723,6,3,1,4.0
5440,2723,1,9,2,3.0
5441,2724,4,5,2,4.5
5442,2725,4,7,2,4.5
5443,2726,4,6,2,4.5
5444,2726,4,7,1,4.5
5445,2727,6,9,1,4.0
5446,2728,4,6,1,4.5
5447,2729,1,1,2,3.0
5448,2729,2,8,1,3.5
5449,2730,2,9,2,3.5
5450,2730,4,1,1,4.5
5451,2731,1,10,2,3.0
5452,2731,5,10,1,4.5
5453,2732,4,4,2,4.5
5454,2732,5,3,1,4.5
5455,2733,5,9,1,4.5
5456,2734,3,5,1,4.0
5457,2734,4,6,2,4.5
5458,2734,5,2,1,4.5
5459,2735,1,4,2,3.0
5460,2735,4,3,1,4.5
5461,2736,2,2,1,3.5
5462,2736,4,6,1,4.5
5463,2737,3,10,2,4.0
5464,2737,3,8,1,4.0
5465,2737,6,8,2,4.0
5466,2738,5,7,1,4.5
5467,2738,2,3,2,3.5
5468,2739,4,9,1,4.5
5469,2739,2,10,2,3.5
5470,2739,6,10,2,4.0
5471,2740,6,6,2,4.0
5472,2740,1,8,1,3.0
5473,2741,3,9,2,4.0
5474,2742,2,5,1,3.5
5475,2743,5,8,2,4.5
5476,2743,6,6,1,4.0
5477,2744,3,9,1,4.0
5478,2744,6,9,1,4.0
5479,2745,4,4,1,4.5
5480,2745,1,7,1,3.0
5481,2745,4,1,2,4.5
5482,2746,4,6,2,4.5
5483,2747,2,10,1,3.5
5484,2747,2,10,2,3.5
5485,2748,2,10,1,3.5
5486,2748,5,5,1,4.5
5487,2749,5,10,1,4.5
5488,2749,6,8,1,4.0
5489,2750,3,8,1,4.0
5490,2750,5,9,2,4.5
5491,2751,5,2,1,4.5
5492,2752,4,3,2,4.5
5493,2752,4,3,1,4.5
5494,2752,2,5,1,3.5
5495,2753,3,2,1,4.0
5496,2753,5,1,1,4.5
5497,2753,1,8,1,3.0
5498,2754,4,5,1,4.5
5499,2754,5,4,1,4.5
5500,2754,5,9,2,4.5
5501,2755,3,2,2,4.0
5502,2755,5,5,2,4.5
5503,2756,5,5,2,4.5
5504,2756,5,9,1,4.5
5505,2756,6,7,1,4.0
5506,2757,3,3,2,4.0
5507,2757,5,8,1,4.5
5508,2758,4,7,1,4.5
5509,2758,2,10,1,3.5
5510,2759,4,4,2,4.5
5511,2759,2,5,2,3.5
5512,2759,4,10,1,4.5
5513,2760,4,5,2,4.5
5514,2760,1,8,1,3.0
5515,2761,6,6,2,4.0
5516,2761,1,3,2,3.0
5517,2762,1,1,2,3.0
5518,2763,4,8,1,4.5
5519,2763,3,7,1,4.0
5520,2764,2,6,1,3.5
5521,2764,2,1,2,3.5
5522,2765,5,7,2,4.5
5523,2766,5,8,1,4.5
5524,2767,3,2,1,4.0
5525,2767,5,7,1,4.5
5526,2767,1,10,1,3.0
5527,2768,6,10,2,4.0
5528,2768,5,9,1,4.5
5529,2769,6,10,2,4.0
5530,2769,5,2,1,4.5
5531,2769,2,6,2,3.5
5532,2770,5,2,2,4.5
5533,2770,2,6,1,3.5
5534,2771,5,1,1,4.5
5535,2772,1,7,1,3.0
5536,2772,5,5,2,4.5
5537,2773,6,10,2,4.0
5538,2773,1,10,2,3.0
5539,2774,4,5,1,4.5
5540,2774,5,2,2,4.5
5541,2775,4,1,1,4.5
5542,2775,1,1,1,3.0
5543,2775,5,8,1,4.5
5544,2776,1,10,2,3.0
5545,2776,4,7,2,4.5
5546,2776,1,2,1,3.0
5547,2777,6,1,2,4.0
5548,2778,6,7,2,4.0
5549,2779,4,6,2,4.5
5550,2779,5,3,2,4.5
5551,2780,5,5,1,4.5
5552,2781,5,10,2,4.5
5553,2781,5,3,1,4.5
5554,2782,4,5,1,4.5
5555,2783,4,2,2,4.5
5556,2783,4,7,2,4.5
5557,2783,5,5,2,4.5
5558,2784,6,6,2,4.0
5559,2785,2,8,2,3.5
5560,2785,4,3,2,4.5
5561,2786,6,6,2,4.0
5562,2786,5,1,2,4.5
5563,2786,6,8,1,4.0
5564,2787,5,10,1,4.5
5565,2788,3,1,2,4.0
5566,2788,4,3,2,4.5
5567,2788,4,7,1,4.5
5568,2789,1,10,1,3.0
5569,2789,5,3,2,4.5
5570,2790,3,7,1,4.0
5571,2791,5,10,2,4.5
5572,2791,5,6,2,4.5
5573,2792,4,1,2,4.5
5574,2792,3,4,1,4.0
5575,2792,6,8,1,4.0
5576,2793,5,1,1,4.5
5577,2793,6,9,2,4.0
5578,2793,3,6,1,4.0
5579,2794,1,2,1,3.0
5580,2794,6,10,2,4.0
5581,2794,4,3,2,4.5
5582,2795,5,8,1,4.5
5583,2795,5,9,2,4.5
5584,2795,4,1,1,4.5
5585,2796,1,1,2,3.0
5586,2797,4,2,1,4.5
5587,2797,6,5,1,4.0
5588,2798,4,3,2,4.5
5589,2798,5,8,2,4.5
5590,2798,4,1,1,4.5
5591,2799,4,6,1,4.5
5592,2800,4,3,2,4.5
5593,2800,6,8,1,4.0
5594,2800,5,4,1,4.5
5595,2801,2,10,2,3.5
5596,2802,4,1,2,4.5
5597,2803,4,7,1,4.5
5598,2803,4,9,2,4.5
5599,2803,4,5,2,4.5
5600,2804,3,9,1,4.0
5601,2805,1,1,1,3.0
5602,2805,2,1,1,3.5
5603,2806,2,8,2,3.5
5604,2807,6,10,2,4.0
5605,2807,1,8,2,3.0
5606,2808,2,4,1,3.5
5607,2808,1,4,2,3.0
5608,2809,3,5,2,4.0
5609,2809,3,3,2,4.0
5610,2810,6,6,1,4.0
5611,2810,6,5,2,4.0
5612,2811,3,4,1,4.0
5613,2811,4,10,1,4.5
5614,2812,6,4,1,4.0
5615,2812,5,1,2,4.5
5616,2813,4,4,1,4.5
5617,2813,5,4,1,4.5
5618,2814,6,9,2,4.0
5619,2814,5,2,1,4.5
5620,2814,5,5,1,4.5
5621,2815,4,9,1,4.5
5622,2815,3,9,1,4.0
5623,2816,4,7,2,4.5
5624,2816,3,8,1,4.0
5625,2816,4,5,1,4.5
5626,2817,5,7,2,4.5
5627,2817,3,10,1,4.0
5628,2818,1,2,1,3.0
5629,2818,5,8,2,4.5
5630,2818,4,9,1,4.5
5631,2819,6,7,2,4.0
5632,2819,6,10,2,4.0
5633,2819,4,10,2,4.5
5634,2820,1,4,2,3.0
5635,2820,2,4,2,3.5
5636,2821,4,10,2,4.5
5637,2821,3,7,2,4.0
5638,2822,4,3,1,4.5
5639,2822,3,3,1,4.0
5640,2822,4,2,1,4.5
5641,2823,5,4,1,4.5
5642,2824,4,5,2,4.5
5643,2824,4,7,2,4.5
5644,2825,2,4,1,3.5
5645,2825,3,9,1,4.0
5646,2826,2,9,2,3.5
5647,2826,2,7,1,3.5
5648,2826,5,5,2,4.5
5649,2827,2,6,1,3.5
5650,2828,4,2,2,4.5
5651,2829,5,7,1,4.5
5652,2829,1,6,1,3.0
5653,2829,5,8,2,4.5
5654,2830,5,2,1,4.5
5655,2830,4,6,2,4.5
5656,2831,4,4,1,4.5
5657,2831,1,4,2,3.0
5658,2831,4,1,2,4.5
5659,2832,5,10,2,4.5
5660,2832,4,6,1,4.5
5661,2832,5,3,1,4.5
5662,2833,4,1,2,4.5
5663,2834,2,5,2,3.5
5664,2834,1,2,2,3.0
5665,2835,4,1,1,4.5
5666,2835,2,10,1,3.5
5667,2836,5,10,1,4.5
5668,2836,3,2,2,4.0
5669,2836,2,2,1,3.5
5670,2837,1,6,2,3.0
5671,2838,4,7,2,4.5
5672,2838,5,1,1,4.5
5673,2838,5,6,1,4.5
5674,2839,5,6,1,4.5
5675,2839,4,3,1,4.5
5676,2839,4,3,1,4.5
5677,2840,5,7,1,4.5
5678,2841,6,5,2,4.0
5679,2842,5,5,2,4.5
5680,2842,4,6,1,4.5
5681,2843,4,4,2,4.5
5682,2843,5,1,2,4.5
5683,2843,1,9,2,3.0
5684,2844,2,1,1,3.5
5685,2845,1,3,1,3.0
5686,2845,1,10,1,3.0
5687,2846,5,2,2,4.5
5688,2846,6,3,2,4.0
5689,2847,5,10,1,4.5
5690,2847,4,9,2,4.5
5691,2847,4,4,2,4.5
5692,2848,3,10,2,4.0
5693,2848,3,6,1,4.0
5694,2848,4,8,2,4.5
5695,2849,1,4,2,3.0
5696,2850,5,5,2,4.5
5697,2850,3,5,2,4.0
5698,2850,6,3,2,4.0
5699,2851,6,1,2,4.0
5700,2851,2,3,2,3.5
5701,2852,5,8,2,4.5
5702,2852,4,10,2,4.5
5703,2853,6,5,1,4.0
5704,2853,2,10,1,3.5
5705,2854,4,1,1,4.5
5706,2854,2,6,2,3.5
5707,2855,4,1,1,4.5
5708,2856,4,7,2,4.5
5709,2856,3,5,1,4.0
5710,2856,3,4,1,4.0
5711,2857,2,10,1,3.5
5712,2857,2,10,1,3.5
5713,2858,5,9,1,4.5
5714,2859,4,2,2,4.5
5715,2860,3,7,2,4.0
5716,2861,1,6,1,3.0
5717,2862,4,2,2,4.5
5718,2862,1,1,1,3.0
5719,2862,5,3,2,4.5
5720,2863,5,9,2,4.5
5721,2863,5,8,1,4.5
5722,2863,1,4,2,3.0
5723,2864,4,1,2,4.5
5724,2865,6,6,2,4.0
5725,2865,5,9,2,4.5
5726,2865,2,9,1,3.5
5727,2866,2,4,1,3.5
5728,2866,5,3,1,4.5
5729,2866,4,8,2,4.5
5730,2867,4,2,1,4.5
5731,2867,1,6,1,3.0
5732,2868,5,5,2,4.5
5733,2868,3,6,2,4.0
5734,2868,3,9,2,4.0
5735,2869,5,6,1,4.5
